data-object,variants.sku,variants.prices.key,variants.prices.value.currencyCode,variants.prices.value.type,variants.prices.country,variants.prices.value.fractionDigits,variants.prices.value.centAmount,variants.key,taxCategory.key,key,productType.key,description.en-US,priceMode,productType.typeId,name.en-US,slug.en-US,taxCategory.typeId,attributes.Specs_RockerType,attributes.Specs_Shape,attributes.Specs_FlexRating,attributes.Specs_BindingMountPattern,attributes.Specs_Core-Laminates,attributes.Specs_EdgeTech,attributes.Specs_MadeintheUSA,attributes.Specs_Warranty,attributes.Details_RockerType,attributes.Details_Flex,attributes.Details_Core,attributes.Details_Laminates,attributes.Details_Sidewalls,attributes.Details_Base,attributes.Details_Edges,attributes.Details_Topsheet,attributes.Details_Graphics,attributes.Details_AdditionalFeatures,attributes.Details_BindingCompatibility,attributes.SpecsTable_Size,attributes.SpecsTable_EffectiveEdge,attributes.SpecsTable_TipWidth,attributes.SpecsTable_WaistWidth,attributes.SpecsTable_TailWidth,attributes.SpecsTable_SidecutRadius,attributes.SpecsTable_StanceSetback,attributes.SpecsTable_StanceRange,attributes.SpecsTable_Width,categories,attributes.Details_Shape,attributes.SpecsTable_RiderWeight,attributes.Specs_Athletes,attributes.Details_Proposition65WarningtoCaliforniaConsumers,attributes.Specs_SnowboardAwards,attributes.Specs_Series
variant,SKU-SNW-3670-0007,PriceSNW-3670-0007,USD,centPrecision,US,2,42496,VariantKeySNW-3670-0007,SnowboardTaxKey,,,,,,,,,Rocker-Camber-Rocker,Directional,Medium,2x4,Wood,,,3Years,DirectionalRocker-Ahybridrocker-camberflexpatterndefinedbymoretiprockerthentailrockerandcamberbetweenthebindings-Therockeredtipfloatstheboard-snoseandimprovesmaneuverabilitywhilethecamberunderfootprovidesedgeholdandresponse-Aslightlyrockeredtailmaintainsthepowerandstabilityofatraditionalboardbuthelpskeepthetailcatch-freeinitiatingturnsandlandingswitch-,DirectionalFlexPattern,FSC-ClassicCore-Fullwoodpremiumpoplarcorethatoffersfunpop-evenflexandsoliddurability-,BiaxFiberglass-Adual-direction-dual-layer-stitchedfiberglasslaminatethatprovidesafun-forgivingandsnappyride-,RecycledABS-ABSplasticisoneofthenecessaryevilsofsnowboardproduction-Jonesimprovesthesustainabilityoftheirsnowboardsbyusingonlyrecycledplastic-,Sintered8000Base-NewsuperdurablematerialmadefromUltraHighMolecularWeightpolyethyleneandcarbon-,OversizedRecycledEdges-AllJonesboardsaremadewithoversizedrecycledsteeledgesforaddeddurabilityandimprovedproductionsustainability-,Eco-PlasticTopsheet-Bio-plastictopsheetmadefromCastorbeans-Thiseco-materialisultralight-chip-scratchresistantandwater-snowrepellent-snowstickslesstotopsheet--,,BioResin-AllJonesboardsarenowbuiltwithbio-based-renewableepoxyinsteadofpetroleumbasedepoxy-TherawmaterialsusedtomakeSuperSapBio-Resinareco-productsorwasteproductsofotherplant-basedindustrialprocesses-ProducingSuperSaprequires33-lessgreenhousegasemissionsthanconventionalepoxy-,2x4InsertPattern,156,1167,289,246,289,7-4,20,,Regular,Intermediate-AdvancedKey;JonesKey;adult-femaleKey;All-MountainKey;FreerideKey,3DBaseContour1-0-Subtleyeteffective3D-basecontoursfeaturinganevenbalanceof2mmspoonbevelinthenoseand2mmspoonbevelinthetail-Spoonbevelstartsjustaftertherockerpoint-,120-170,,,,
master,SKU-SNW-3007,PriceSNW-3007,USD,centPrecision,US,2,46199,VariantKeySNW-3007,SnowboardTaxKey,KeySnowboard0046,SnowboardProductTypeKey,"The Lib Tech Double Dip C2 Snowboard is ""directional in both directions,"" designed to strip away sub-optimal stances in park and pow. Its tip and tail aren't shaped identically but they have the same surface area, making this board multidirectional. It's always pointing the right way, because there is no right way. Ya dig? This mid-volume shifted, short contact board is intended to be ridden 2-4cm longer than your normal board.",Embedded,product-type,Lib Tech Double Dip C2 ,Lib-Tech-Double-Dip-C2-Snowboard-2024,tax-category,Camber-Rocker-Camber,DirectionalTwin,Medium,2x4,Wood,Magne-Traction,Yes,1Year,HybridC2x-Carvestheresort-playsintheparkandslaysthepowder-WeworkedwithTravisRicetodevelopthisperfectlybalancedallterraincontour-Mildrockerbetweenyourfeetcombinedwithpowerfulcamberstothetipsandtails-Enoughpower-pop-andprecisiontohitthebiggestwedges-EnoughfloatandfreedomtoripthegnarliestAKlines-,MediumFlex-Themostversatileflexinthegameforpeakperformancealloverthemountain-,OriginalPowerConstruction-75-Aspen-25-Paulownia-Light-Environmentallynice-Strong-,Triaxial-BiaxialFiberglass,BirchInternalSidewalls,SinteredKnifeCutBase-HighdensityUHMW-Optimizedwaxretentionandtoughness-Waxregularlyandrepairprofessionally-,Magne-Traction--Strategicallylocatededgeserrationsprovideunrealedgeholdandcontrolinallconditions-Turnsiceintopowder-,EcoSublimatedPolyTop-Highstrength-impactresistant-lightweightdimensionallystableUVandtemperatureresistanttopmaterialdecoratedusinganenvironmentallyfriendlyecosublimationprocess-,ArtbyJamesJohnson,MervinMade-HandmadeattheMervinFactoryinWashington-USAwithzerohazardouswaste-,2x4Inserts,159,1120,303,268,303,8,0,4-75,Regular,Intermediate-AdvancedKey;LibTechKey;adult-maleKey;FreestyleKey,,,,,,
variant,SKU-SNW-3007-0001,PriceSNW-3007-0001,USD,centPrecision,US,2,46199,VariantKeySNW-3007-0001,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,DirectionalTwin,Medium,2x4,Wood,Magne-Traction,Yes,1Year,HybridC2x-Carvestheresort-playsintheparkandslaysthepowder-WeworkedwithTravisRicetodevelopthisperfectlybalancedallterraincontour-Mildrockerbetweenyourfeetcombinedwithpowerfulcamberstothetipsandtails-Enoughpower-pop-andprecisiontohitthebiggestwedges-EnoughfloatandfreedomtoripthegnarliestAKlines-,MediumFlex-Themostversatileflexinthegameforpeakperformancealloverthemountain-,OriginalPowerConstruction-75-Aspen-25-Paulownia-Light-Environmentallynice-Strong-,Triaxial-BiaxialFiberglass,BirchInternalSidewalls,SinteredKnifeCutBase-HighdensityUHMW-Optimizedwaxretentionandtoughness-Waxregularlyandrepairprofessionally-,Magne-Traction--Strategicallylocatededgeserrationsprovideunrealedgeholdandcontrolinallconditions-Turnsiceintopowder-,EcoSublimatedPolyTop-Highstrength-impactresistant-lightweightdimensionallystableUVandtemperatureresistanttopmaterialdecoratedusinganenvironmentallyfriendlyecosublimationprocess-,ArtbyJamesJohnson,MervinMade-HandmadeattheMervinFactoryinWashington-USAwithzerohazardouswaste-,2x4Inserts,159,1120,303,268,303,8,0,4-75,Regular,Intermediate-AdvancedKey;LibTechKey;adult-maleKey;FreestyleKey,,,,,,
variant,SKU-SNW-3007-0002,PriceSNW-3007-0002,USD,centPrecision,US,2,46199,VariantKeySNW-3007-0002,SnowboardTaxKey,,,,,,,,,Camber-Rocker-Camber,DirectionalTwin,Medium,2x4,Wood,Magne-Traction,Yes,1Year,HybridC2x-Carvestheresort-playsintheparkandslaysthepowder-WeworkedwithTravisRicetodevelopthisperfectlybalancedallterraincontour-Mildrockerbetweenyourfeetcombinedwithpowerfulcamberstothetipsandtails-Enoughpower-pop-andprecisiontohitthebiggestwedges-EnoughfloatandfreedomtoripthegnarliestAKlines-,MediumFlex-Themostversatileflexinthegameforpeakperformancealloverthemountain-,OriginalPowerConstruction-75-Aspen-25-Paulownia-Light-Environmentallynice-Strong-,Triaxial-BiaxialFiberglass,BirchInternalSidewalls,SinteredKnifeCutBase-HighdensityUHMW-Optimizedwaxretentionandtoughness-Waxregularlyandrepairprofessionally-,Magne-Traction--Strategicallylocatededgeserrationsprovideunrealedgeholdandcontrolinallconditions-Turnsiceintopowder-,EcoSublimatedPolyTop-Highstrength-impactresistant-lightweightdimensionallystableUVandtemperatureresistanttopmaterialdecoratedusinganenvironmentallyfriendlyecosublimationprocess-,ArtbyJamesJohnson,MervinMade-HandmadeattheMervinFactoryinWashington-USAwithzerohazardouswaste-,2x4Inserts,163,1160,305,268,305,8,0,4-75,Regular,Intermediate-AdvancedKey;LibTechKey;adult-maleKey;FreestyleKey,,,,,,
master,SKU-SNW-3589,PriceSNW-3589,USD,centPrecision,US,2,19797,VariantKeySNW-3589,SnowboardTaxKey,KeySnowboard0047,SnowboardProductTypeKey,"The Bataleon Stuntwood Snowboard is a scaled-down Evil Twin that reeks of teenage terror. As a full-on park board, the Stuntwood comes loaded with a bulletproof Superslick Base, and catch-free 3BT™ with SideKick™ in the nose and tail. Built for the next generation of park rats, this is the board to push the freestyle boundaries ever further.",Embedded,product-type,Bataleon Stuntwood ,Bataleon-Stuntwood-Snowboard---Boys--2024,tax-category,Camber,TrueTwin,Soft,2x4,Polyurethane-PU--Wood,,,2Years,3BT--TripleBaseTechnology-withSideKick--AllBataleonboardsfeaturetiptotailpositivecamberincombinationwithliftedsidebasecontactpoints-SideKick-Tipsenhance3BT-sadvantageslikenothingyouexperiencedbeforebydramaticallyincreasingthesidebaseupliftatthewidestpointsofthenoseandtail-Thismakesturninitiationevensmoother-increasesfloatinpowderandhandlingoftheboardinroughterrain-,FlexRating-3-1Soft-10Stiff-,CoreCore-Fullpoplarwithbeechhardwoodlaidtiptotailalongtheinsertsstrengtheningtheboard-sbackbone-reinforcingtheinsertsandproducingmorepop-,BiaxLaminate-Atraditionalandtimetestedtwo-wayweaveoffiberglassislight-strongandresponsive-keepingtheboardsnappywithoutaddingtorsionalstiffness-,ShockWalls-Urethaneinfusedsidewalltechnology-ShockWallssmoothoutyourrideandaremoreresistanttoimpact-,SuperSlickX-Notabasicextrudedbase-Ithasthehighestmolecularcontentavailableforanextrudedbase-Thatmeansit-ssuperslick-durableandmaintenance-free-,,,,,2x4InsertPattern,130,976,297,231,267,6-3,0,420-500,Regular,Beginner-IntermediateKey;BataleonKey;child-boyKey;FreestyleKey;All-MountainKey,Twin3BT--Theseboardsareshapedwithawidecenterbasearea-Theupliftangleislowandbeginsoutsidethebindingsforprecisioncontrolwithlesshang-ups-Thewidecenterbaseoffersastableplatformtopress-loadupolliesandputdownlandings-,79-112,,,,
variant,SKU-SNW-3589-0001,PriceSNW-3589-0001,USD,centPrecision,US,2,19797,VariantKeySNW-3589-0001,SnowboardTaxKey,,,,,,,,,Camber,TrueTwin,Soft,2x4,Polyurethane-PU--Wood,,,2Years,3BT--TripleBaseTechnology-withSideKick--AllBataleonboardsfeaturetiptotailpositivecamberincombinationwithliftedsidebasecontactpoints-SideKick-Tipsenhance3BT-sadvantageslikenothingyouexperiencedbeforebydramaticallyincreasingthesidebaseupliftatthewidestpointsofthenoseandtail-Thismakesturninitiationevensmoother-increasesfloatinpowderandhandlingoftheboardinroughterrain-,FlexRating-3-1Soft-10Stiff-,CoreCore-Fullpoplarwithbeechhardwoodlaidtiptotailalongtheinsertsstrengtheningtheboard-sbackbone-reinforcingtheinsertsandproducingmorepop-,BiaxLaminate-Atraditionalandtimetestedtwo-wayweaveoffiberglassislight-strongandresponsive-keepingtheboardsnappywithoutaddingtorsionalstiffness-,ShockWalls-Urethaneinfusedsidewalltechnology-ShockWallssmoothoutyourrideandaremoreresistanttoimpact-,SuperSlickX-Notabasicextrudedbase-Ithasthehighestmolecularcontentavailableforanextrudedbase-Thatmeansit-ssuperslick-durableandmaintenance-free-,,,,,2x4InsertPattern,130,976,297,231,267,6-3,0,420-500,Regular,Beginner-IntermediateKey;BataleonKey;child-boyKey;FreestyleKey;All-MountainKey,Twin3BT--Theseboardsareshapedwithawidecenterbasearea-Theupliftangleislowandbeginsoutsidethebindingsforprecisioncontrolwithlesshang-ups-Thewidecenterbaseoffersastableplatformtopress-loadupolliesandputdownlandings-,79-112,,,,
variant,SKU-SNW-3589-0002,PriceSNW-3589-0002,USD,centPrecision,US,2,19797,VariantKeySNW-3589-0002,SnowboardTaxKey,,,,,,,,,Camber,TrueTwin,Soft,2x4,Polyurethane-PU--Wood,,,2Years,3BT--TripleBaseTechnology-withSideKick--AllBataleonboardsfeaturetiptotailpositivecamberincombinationwithliftedsidebasecontactpoints-SideKick-Tipsenhance3BT-sadvantageslikenothingyouexperiencedbeforebydramaticallyincreasingthesidebaseupliftatthewidestpointsofthenoseandtail-Thismakesturninitiationevensmoother-increasesfloatinpowderandhandlingoftheboardinroughterrain-,FlexRating-3-1Soft-10Stiff-,CoreCore-Fullpoplarwithbeechhardwoodlaidtiptotailalongtheinsertsstrengtheningtheboard-sbackbone-reinforcingtheinsertsandproducingmorepop-,BiaxLaminate-Atraditionalandtimetestedtwo-wayweaveoffiberglassislight-strongandresponsive-keepingtheboardsnappywithoutaddingtorsionalstiffness-,ShockWalls-Urethaneinfusedsidewalltechnology-ShockWallssmoothoutyourrideandaremoreresistanttoimpact-,SuperSlickX-Notabasicextrudedbase-Ithasthehighestmolecularcontentavailableforanextrudedbase-Thatmeansit-ssuperslick-durableandmaintenance-free-,,,,,2x4InsertPattern,135,1021,274,236,274,6-6,0,440-520,Regular,Beginner-IntermediateKey;BataleonKey;child-boyKey;FreestyleKey;All-MountainKey,Twin3BT--Theseboardsareshapedwithawidecenterbasearea-Theupliftangleislowandbeginsoutsidethebindingsforprecisioncontrolwithlesshang-ups-Thewidecenterbaseoffersastableplatformtopress-loadupolliesandputdownlandings-,90-123,,,,
variant,SKU-SNW-3589-0003,PriceSNW-3589-0003,USD,centPrecision,US,2,19797,VariantKeySNW-3589-0003,SnowboardTaxKey,,,,,,,,,Camber,TrueTwin,Soft,2x4,Polyurethane-PU--Wood,,,2Years,3BT--TripleBaseTechnology-withSideKick--AllBataleonboardsfeaturetiptotailpositivecamberincombinationwithliftedsidebasecontactpoints-SideKick-Tipsenhance3BT-sadvantageslikenothingyouexperiencedbeforebydramaticallyincreasingthesidebaseupliftatthewidestpointsofthenoseandtail-Thismakesturninitiationevensmoother-increasesfloatinpowderandhandlingoftheboardinroughterrain-,FlexRating-3-1Soft-10Stiff-,CoreCore-Fullpoplarwithbeechhardwoodlaidtiptotailalongtheinsertsstrengtheningtheboard-sbackbone-reinforcingtheinsertsandproducingmorepop-,BiaxLaminate-Atraditionalandtimetestedtwo-wayweaveoffiberglassislight-strongandresponsive-keepingtheboardsnappywithoutaddingtorsionalstiffness-,ShockWalls-Urethaneinfusedsidewalltechnology-ShockWallssmoothoutyourrideandaremoreresistanttoimpact-,SuperSlickX-Notabasicextrudedbase-Ithasthehighestmolecularcontentavailableforanextrudedbase-Thatmeansit-ssuperslick-durableandmaintenance-free-,,,,,2x4InsertPattern,140,1066,281,241,281,6-9,0,460-540,Regular,Beginner-IntermediateKey;BataleonKey;child-boyKey;FreestyleKey;All-MountainKey,Twin3BT--Theseboardsareshapedwithawidecenterbasearea-Theupliftangleislowandbeginsoutsidethebindingsforprecisioncontrolwithlesshang-ups-Thewidecenterbaseoffersastableplatformtopress-loadupolliesandputdownlandings-,101-134,,,,
variant,SKU-SNW-3589-0004,PriceSNW-3589-0004,USD,centPrecision,US,2,19797,VariantKeySNW-3589-0004,SnowboardTaxKey,,,,,,,,,Camber,TrueTwin,Soft,2x4,Polyurethane-PU--Wood,,,2Years,3BT--TripleBaseTechnology-withSideKick--AllBataleonboardsfeaturetiptotailpositivecamberincombinationwithliftedsidebasecontactpoints-SideKick-Tipsenhance3BT-sadvantageslikenothingyouexperiencedbeforebydramaticallyincreasingthesidebaseupliftatthewidestpointsofthenoseandtail-Thismakesturninitiationevensmoother-increasesfloatinpowderandhandlingoftheboardinroughterrain-,FlexRating-3-1Soft-10Stiff-,CoreCore-Fullpoplarwithbeechhardwoodlaidtiptotailalongtheinsertsstrengtheningtheboard-sbackbone-reinforcingtheinsertsandproducingmorepop-,BiaxLaminate-Atraditionalandtimetestedtwo-wayweaveoffiberglassislight-strongandresponsive-keepingtheboardsnappywithoutaddingtorsionalstiffness-,ShockWalls-Urethaneinfusedsidewalltechnology-ShockWallssmoothoutyourrideandaremoreresistanttoimpact-,SuperSlickX-Notabasicextrudedbase-Ithasthehighestmolecularcontentavailableforanextrudedbase-Thatmeansit-ssuperslick-durableandmaintenance-free-,,,,,2x4InsertPattern,140W,1066,291,251,291,6-9,0,460-540,Regular,Beginner-IntermediateKey;BataleonKey;child-boyKey;FreestyleKey;All-MountainKey,Twin3BT--Theseboardsareshapedwithawidecenterbasearea-Theupliftangleislowandbeginsoutsidethebindingsforprecisioncontrolwithlesshang-ups-Thewidecenterbaseoffersastableplatformtopress-loadupolliesandputdownlandings-,106-139,,,,
master,SKU-SNW-2920,PriceSNW-2920,USD,centPrecision,US,2,45497,VariantKeySNW-2920,SnowboardTaxKey,KeySnowboard0048,SnowboardProductTypeKey,"The Salomon Super 8 Pro Snowboard is almost better than the snowboard movies thanks to an agile freeride design that favors speed and maneuverability. Featuring backseat camber that places control under your rear foot for quick, precise turns and better float in deep snow, the Super 8 Pro performs in any conditions you'll encounter from early winter to spring. Its quadratic sidecut works with the camber to provide quick edge to edge transitions and an Area 51 Base brings everything together with a need for speed.",Embedded,product-type,Salomon Super 8 Pro ,Salomon-Super-8-Pro-Snowboard-2024,tax-category,Camber,Directional,Stiff,2x4,Basalt-Carbon-Cork-Wood,,,2Years,BackseatCamber-Camberloadedunderthebackfootforprecisionandcontrol-withflatsegmentsunderthefrontfootforsuperiorfloatationindeepsnow-Thebestofbothworlds-,FlexRating-4-5-1Soft-5Stiff-,Popster-Popster-sshapedcoreprofileisstrategicallymilledinsideoftheinsertpacks-allowingtheboardtoflexmorenaturallyunderfootandtransferenergyintothenoseandtailforaddedpop-,C-FXBasalt-Apatentedcombinationoffiberglassandbasaltdesignedtoprovideanoptimalratioofweight-power-anddampening-,RecycledABSSidewalls-ThemolecularstructureofABScanbedescribedasaconcretebarwithrubbernuggetsinside-combiningtoughnessforenergytransferanddampeningpropertiesforimpactabsorption-,50-RecycledSinteredBase-Providesamoderatebalancebetweenthespeedcreatedbyahardsurfaceandgoodwaxretention-,All-MountainEdgeBevel-A1-edgeholdingtunethroughoutthekeypartsofthesidecutmeetsa2-bevelbetweenthefeet-Thisdeliversthemostsolidedgeholdwithnohang-ups-,,,,2x4InsertPattern,154,1145,305,258,297,,15,494-606,Regular,Advanced-ExpertKey;SalomonKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,TaperedDirectional-Tailwidthisslightlytapered-2-20mm--Thisloosensupturninginitiationandimprovesfloatationindeepersnowwithoutsacrificingedgeholdonhardpack-,,,,,
variant,SKU-SNW-2920-0001,PriceSNW-2920-0001,USD,centPrecision,US,2,45497,VariantKeySNW-2920-0001,SnowboardTaxKey,,,,,,,,,Camber,Directional,Stiff,2x4,Basalt-Carbon-Cork-Wood,,,2Years,BackseatCamber-Camberloadedunderthebackfootforprecisionandcontrol-withflatsegmentsunderthefrontfootforsuperiorfloatationindeepsnow-Thebestofbothworlds-,FlexRating-4-5-1Soft-5Stiff-,Popster-Popster-sshapedcoreprofileisstrategicallymilledinsideoftheinsertpacks-allowingtheboardtoflexmorenaturallyunderfootandtransferenergyintothenoseandtailforaddedpop-,C-FXBasalt-Apatentedcombinationoffiberglassandbasaltdesignedtoprovideanoptimalratioofweight-power-anddampening-,RecycledABSSidewalls-ThemolecularstructureofABScanbedescribedasaconcretebarwithrubbernuggetsinside-combiningtoughnessforenergytransferanddampeningpropertiesforimpactabsorption-,50-RecycledSinteredBase-Providesamoderatebalancebetweenthespeedcreatedbyahardsurfaceandgoodwaxretention-,All-MountainEdgeBevel-A1-edgeholdingtunethroughoutthekeypartsofthesidecutmeetsa2-bevelbetweenthefeet-Thisdeliversthemostsolidedgeholdwithnohang-ups-,,,,2x4InsertPattern,154,1145,305,258,297,,15,494-606,Regular,Advanced-ExpertKey;SalomonKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,TaperedDirectional-Tailwidthisslightlytapered-2-20mm--Thisloosensupturninginitiationandimprovesfloatationindeepersnowwithoutsacrificingedgeholdonhardpack-,,,,,
variant,SKU-SNW-2920-0002,PriceSNW-2920-0002,USD,centPrecision,US,2,45497,VariantKeySNW-2920-0002,SnowboardTaxKey,,,,,,,,,Camber,Directional,Stiff,2x4,Basalt-Carbon-Cork-Wood,,,2Years,BackseatCamber-Camberloadedunderthebackfootforprecisionandcontrol-withflatsegmentsunderthefrontfootforsuperiorfloatationindeepsnow-Thebestofbothworlds-,FlexRating-4-5-1Soft-5Stiff-,Popster-Popster-sshapedcoreprofileisstrategicallymilledinsideoftheinsertpacks-allowingtheboardtoflexmorenaturallyunderfootandtransferenergyintothenoseandtailforaddedpop-,C-FXBasalt-Apatentedcombinationoffiberglassandbasaltdesignedtoprovideanoptimalratioofweight-power-anddampening-,RecycledABSSidewalls-ThemolecularstructureofABScanbedescribedasaconcretebarwithrubbernuggetsinside-combiningtoughnessforenergytransferanddampeningpropertiesforimpactabsorption-,50-RecycledSinteredBase-Providesamoderatebalancebetweenthespeedcreatedbyahardsurfaceandgoodwaxretention-,All-MountainEdgeBevel-A1-edgeholdingtunethroughoutthekeypartsofthesidecutmeetsa2-bevelbetweenthefeet-Thisdeliversthemostsolidedgeholdwithnohang-ups-,,,,2x4InsertPattern,157,1175,309,260,300,,15,504-616,Regular,Advanced-ExpertKey;SalomonKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,TaperedDirectional-Tailwidthisslightlytapered-2-20mm--Thisloosensupturninginitiationandimprovesfloatationindeepersnowwithoutsacrificingedgeholdonhardpack-,,,,,
variant,SKU-SNW-2920-0003,PriceSNW-2920-0003,USD,centPrecision,US,2,45497,VariantKeySNW-2920-0003,SnowboardTaxKey,,,,,,,,,Camber,Directional,Stiff,2x4,Basalt-Carbon-Cork-Wood,,,2Years,BackseatCamber-Camberloadedunderthebackfootforprecisionandcontrol-withflatsegmentsunderthefrontfootforsuperiorfloatationindeepsnow-Thebestofbothworlds-,FlexRating-4-5-1Soft-5Stiff-,Popster-Popster-sshapedcoreprofileisstrategicallymilledinsideoftheinsertpacks-allowingtheboardtoflexmorenaturallyunderfootandtransferenergyintothenoseandtailforaddedpop-,C-FXBasalt-Apatentedcombinationoffiberglassandbasaltdesignedtoprovideanoptimalratioofweight-power-anddampening-,RecycledABSSidewalls-ThemolecularstructureofABScanbedescribedasaconcretebarwithrubbernuggetsinside-combiningtoughnessforenergytransferanddampeningpropertiesforimpactabsorption-,50-RecycledSinteredBase-Providesamoderatebalancebetweenthespeedcreatedbyahardsurfaceandgoodwaxretention-,All-MountainEdgeBevel-A1-edgeholdingtunethroughoutthekeypartsofthesidecutmeetsa2-bevelbetweenthefeet-Thisdeliversthemostsolidedgeholdwithnohang-ups-,,,,2x4InsertPattern,160,1200,315,264,305,,15,514-626,Regular,Advanced-ExpertKey;SalomonKey;adult-maleKey;All-MountainKey;FreerideKey;PowderKey,TaperedDirectional-Tailwidthisslightlytapered-2-20mm--Thisloosensupturninginitiationandimprovesfloatationindeepersnowwithoutsacrificingedgeholdonhardpack-,,,,,
